CustomerID,Segment,RecommendedProducts
15002.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15003.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15004.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15007.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15008.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15010.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15011.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15014.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15016.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15017.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15018.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15019.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15020.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15029.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15032.0,Champions,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, PAPER CRAFT , LITTLE BIRDIE, MEDIUM CERAMIC TOP STORAGE JAR, WHITE HANGING HEART T-LIGHT HOLDER, JUMBO BAG RED RETROSPOT"
15035.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15036.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15037.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15040.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15041.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15042.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15045.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15047.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15049.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15052.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15053.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15054.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15055.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15056.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15057.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15063.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15064.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15066.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15069.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15070.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15071.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15072.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15075.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15076.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15077.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15079.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15080.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15082.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15083.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15084.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15085.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15086.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15087.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15090.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15092.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15094.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15096.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15098.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15099.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15100.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15102.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15104.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15107.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15109.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15112.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15113.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15116.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15118.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15119.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15120.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15121.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15126.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15127.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15130.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15131.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15135.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15137.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15138.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15139.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15143.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15145.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15146.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15147.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15148.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15151.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15153.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15155.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15160.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15161.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15162.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15163.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15165.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15166.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15167.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15168.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15169.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15170.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15171.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15173.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15174.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15175.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15176.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15177.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15178.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15180.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15185.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15188.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15190.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15191.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15193.0,Potential Customers,"WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT, ASSORTED COLOURS SILK FAN, GIRLS ALPHABET IRON ON PATCHES , POPART WOODEN PENCILS ASST"
15195.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15196.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15198.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
15200.0,At Risk Customers,"GIRLS ALPHABET IRON ON PATCHES , WHITE HANGING HEART T-LIGHT HOLDER, ASSTD DESIGN BUBBLE GUM RING, LUNCH BAG  BLACK SKULL., WORLD WAR 2 GLIDERS ASSTD DESIGNS"
15202.0,Loyal Customers,"SMALL CHINESE STYLE SCISSOR, BLACK AND WHITE PAISLEY FLOWER MUG, WHITE HANGING HEART T-LIGHT HOLDER, WORLD WAR 2 GLIDERS ASSTD DESIGNS, ASSORTED COLOUR BIRD ORNAMENT"
